customer_id,age,monthly_spend,orders_per_year,app_sessions_month,months_customer,satisfaction,support_tickets,churned
37604,40,16.94,3,2,3,8,1,1
37605,33,53.02,11,12,37,7,0,0
37606,52,47.72,12,10,26,7,1,0
37607,29,28.43,11,10,44,8,1,0
37608,54,16.81,2,1,43,7,1,0
37609,33,64.56,21,17,41,6,3,0
37610,47,38.25,11,7,34,5,1,1
37611,36,78.43,25,22,9,8,0,0
37612,37,19.29,12,2,43,7,0,0
37613,29,11.96,4,10,46,7,1,1
37614,40,47.64,17,7,3,9,0,0
37615,35,70.3,21,20,24,7,0,0
37616,45,19.84,6,4,42,6,0,0
37617,62,46.64,11,12,24,7,1,0
37618,49,51.98,9,4,21,10,0,0
37619,38,69.69,26,19,14,9,1,0
37620,24,49.62,18,12,47,4,4,1
37621,42,76.56,13,13,20,6,2,0
37622,37,52.43,12,7,27,7,2,1
37623,28,12.37,6,3,15,7,2,1
37624,43,60.03,16,9,11,6,1,0
37625,38,57.39,17,20,22,8,1,0
37626,38,69.25,18,17,28,4,0,0
37627,51,52.66,6,9,14,9,0,0
37628,45,17.01,10,3,10,6,0,0
37629,52,70.75,14,12,11,7,0,0
37630,33,50.0,10,25,8,3,0,1
37631,62,84.04,18,16,17,6,1,0
37632,47,53.27,12,9,48,7,1,0
37633,47,32.89,14,10,14,4,0,1
37634,33,70.08,18,19,25,9,0,0
37635,50,95.78,20,20,1,7,2,0
37636,43,39.04,15,6,30,9,0,0
37637,42,41.63,16,10,28,7,1,0
37638,39,47.07,14,8,15,4,2,0
37639,45,41.32,7,8,9,6,2,0
37640,42,21.02,5,3,44,9,0,0
37641,46,19.61,3,6,32,6,1,0
37642,34,37.26,13,8,28,6,0,0
37643,27,22.27,3,3,5,4,0,0
37644,27,49.36,9,12,12,6,1,1
37645,31,86.05,24,25,14,8,2,0
37646,58,36.69,14,11,18,4,1,0
37647,47,66.68,27,16,14,10,1,0
37648,20,14.71,5,4,45,3,0,0
37649,54,19.24,3,2,2,7,0,0
37650,34,68.21,19,19,6,6,0,0
37651,36,25.93,5,4,42,10,0,0
37652,55,43.7,6,10,20,7,0,0
37653,31,41.22,5,7,26,8,0,0
37654,45,48.48,14,8,3,6,1,0
37655,45,71.94,14,21,33,7,1,0
37656,63,43.9,20,9,20,6,1,0
37657,39,16.11,4,0,14,6,1,1
37658,52,20.38,1,5,12,7,0,0
37659,53,16.78,3,2,25,8,0,0
37660,22,15.65,6,1,47,7,0,1
37661,43,47.97,9,7,16,5,0,0
37662,39,13.09,1,1,25,5,2,0
37663,53,22.61,6,2,31,7,2,0
37664,54,21.24,3,4,20,7,4,1
37665,28,15.47,3,2,21,6,0,1
37666,37,37.89,10,14,35,7,1,0
37667,27,42.01,21,15,27,7,2,0
37668,56,15.44,3,4,48,7,1,1
37669,50,15.05,5,8,11,6,1,1
37670,55,79.84,21,21,35,10,1,0
37671,25,48.02,10,10,10,4,0,0
37672,42,45.01,7,9,47,6,0,0
37673,31,28.9,8,4,26,7,2,0
37674,23,70.8,15,24,24,7,1,0
37675,48,39.54,12,11,5,8,4,1
37676,18,41.54,14,7,3,8,0,0
37677,37,17.67,4,1,41,9,1,0
37678,39,67.6,19,14,37,10,1,0
37679,29,19.58,2,4,31,5,3,0
37680,18,20.15,3,2,19,7,3,1
37681,37,61.53,25,21,2,6,2,1
37682,20,42.05,7,9,19,5,0,1
37683,23,17.04,2,4,20,5,0,1
37684,29,19.36,3,1,22,5,1,1
37685,39,42.03,10,5,24,5,1,1
37686,21,23.48,6,4,30,6,1,0
37687,33,92.37,21,20,11,7,2,0
37688,52,42.89,12,6,28,8,0,0
37689,58,35.23,15,7,28,6,0,0
37690,36,35.89,11,16,42,6,1,0
37691,18,98.82,21,23,16,5,2,0
37692,26,45.51,15,7,11,4,1,1
37693,27,15.7,4,7,29,7,0,0
37694,21,27.9,12,13,24,6,1,1
37695,56,20.66,2,5,13,7,0,1
37696,41,19.26,3,5,43,9,2,0
37697,50,45.76,19,11,12,6,0,0
37698,34,45.45,9,10,7,8,1,0
37699,41,18.44,0,2,44,6,1,1
37700,29,34.36,12,9,13,7,0,0
37701,55,50.0,15,9,2,6,1,1
37702,56,23.32,2,6,2,7,1,0
37703,37,26.42,2,1,21,7,2,1
37704,36,14.52,9,1,11,7,2,1
37705,49,16.71,4,1,41,7,2,0
37706,43,33.0,17,7,45,8,1,0
37707,40,93.96,17,15,2,7,1,0
37708,49,17.94,0,3,44,6,1,1
37709,74,25.42,3,7,21,7,1,0
37710,52,25.79,14,9,11,6,1,0
37711,31,38.14,9,6,20,8,0,0
37712,41,25.78,8,1,32,5,0,0
37713,52,73.26,20,14,11,5,1,0
37714,30,19.08,4,1,33,5,1,0
37715,39,25.98,4,3,1,8,0,0
37716,30,46.09,5,11,21,6,0,0
37717,46,13.82,4,3,2,6,0,0
37718,47,47.94,10,12,30,5,1,0
37719,39,5.48,3,2,22,6,1,0
37720,53,16.89,3,2,27,5,1,1
37721,49,54.24,9,5,37,7,1,0
37722,22,23.1,2,5,20,8,1,1
37723,21,48.39,15,9,2,8,0,1
37724,45,18.37,4,0,16,8,3,0
37725,47,18.86,7,1,21,6,1,1
37726,47,39.8,11,15,39,4,3,1
37727,44,32.07,10,8,10,8,0,0
37728,35,15.89,2,0,44,5,1,0
37729,45,89.66,22,12,34,8,0,0
37730,50,40.12,9,12,7,6,3,1
37731,25,44.79,7,14,26,8,0,0
37732,35,71.25,18,21,16,9,1,1
37733,35,18.04,3,5,23,10,1,0
37734,48,33.22,10,13,7,6,1,1
37735,48,46.15,16,12,46,8,0,0
37736,37,17.31,5,4,40,8,0,0
37737,41,19.62,10,4,44,8,0,0
37738,28,38.08,10,14,19,8,1,1
37739,50,19.88,8,2,30,9,0,0
37740,39,36.98,10,5,47,8,1,0
37741,58,72.87,13,26,28,9,1,0
37742,21,47.07,14,12,15,7,0,0
37743,31,20.5,6,5,40,8,0,0
37744,43,41.29,10,12,29,7,1,0
37745,36,42.64,8,8,2,6,2,1
37746,35,39.03,12,10,7,8,0,0
37747,29,27.26,3,0,15,10,0,1
37748,44,40.78,12,7,36,7,2,0
37749,18,54.32,6,10,16,7,1,0
37750,34,20.93,5,1,22,6,0,0
37751,42,35.64,14,15,37,10,0,0
37752,23,33.92,12,11,45,9,1,0
37753,49,38.39,9,8,32,9,1,0
37754,38,48.85,16,10,14,8,0,0
37755,33,12.92,3,1,22,9,2,0
37756,33,23.62,4,3,41,5,0,1
37757,44,33.09,18,10,9,5,1,0
37758,58,14.58,4,4,27,8,2,0
37759,49,23.47,2,3,28,7,0,0
37760,32,31.12,17,10,43,6,0,0
37761,41,32.39,18,26,27,10,1,0
37762,46,14.9,5,0,15,7,0,0
37763,52,79.28,15,13,48,7,3,0
37764,41,71.98,18,19,24,10,2,0
37765,45,26.0,17,5,3,10,1,1
37766,18,16.97,2,3,30,8,0,0
37767,36,43.22,7,9,48,6,1,0
37768,31,20.91,3,5,27,6,0,0
37769,34,21.31,3,3,30,4,1,1
37770,33,47.36,7,9,27,3,1,1
37771,38,17.29,1,6,47,8,0,0
37772,35,52.89,5,7,46,7,0,0
37773,57,36.63,12,10,22,6,0,0
37774,22,17.74,2,3,1,9,2,0
37775,45,40.16,9,4,37,8,1,0
37776,52,17.18,4,7,29,5,1,1
37777,43,43.9,10,5,42,9,1,0
37778,42,27.63,7,9,19,8,0,1
37779,55,33.28,11,15,43,9,0,0
37780,56,16.86,5,4,3,6,1,1
37781,49,48.34,5,9,18,9,1,1
37782,43,29.82,8,13,25,7,1,0
37783,37,14.72,5,3,7,7,3,1
37784,40,18.97,4,4,38,10,1,0
37785,57,44.65,8,15,34,10,0,0
37786,62,75.41,26,20,35,7,0,0
37787,32,15.72,8,4,15,6,0,1
37788,18,88.03,21,19,5,6,0,0
37789,45,36.31,8,7,24,5,0,0
37790,18,54.13,9,8,40,9,3,0
37791,61,12.01,6,3,5,8,2,0
37792,29,41.38,13,4,16,7,1,1
37793,47,32.79,12,14,9,8,1,1
37794,47,41.58,10,7,38,8,0,0
37795,32,41.24,13,6,19,5,1,1
37796,39,20.06,4,4,2,7,1,1
37797,53,18.64,4,1,29,8,1,0
37798,33,71.87,25,14,10,8,1,0
37799,37,47.85,15,6,47,7,0,0
37800,46,46.11,16,10,1,5,1,1
37801,36,39.29,6,15,25,4,1,1
37802,40,30.4,15,16,41,10,1,0
37803,33,26.37,1,1,39,9,0,0
37804,35,47.36,9,10,11,6,1,0
37805,52,21.43,2,6,30,9,2,0
37806,37,29.56,12,7,14,6,1,0
37807,60,22.54,3,2,19,7,0,0
37808,44,46.1,10,6,31,8,1,0
37809,44,39.32,16,12,42,5,2,0
37810,56,45.09,9,11,25,4,4,0
37811,29,11.14,6,5,9,9,1,0
37812,58,39.63,7,13,5,5,0,1
37813,45,45.28,10,6,18,8,1,0
37814,46,24.86,4,6,29,5,1,1
37815,47,89.14,15,17,8,5,0,0
37816,25,77.55,19,15,46,7,0,0
37817,51,38.74,12,6,7,6,1,0
37818,53,12.86,0,2,15,4,0,1
37819,23,43.53,2,8,43,7,0,0
37820,48,44.06,9,7,35,7,2,0
37821,33,43.24,11,2,44,8,0,1
37822,34,58.11,12,5,46,7,1,0
37823,30,17.01,4,4,26,4,4,1
37824,34,76.76,23,17,46,10,2,0
37825,24,25.1,4,2,26,9,1,0
37826,48,47.2,8,7,15,2,1,1
37827,49,15.13,4,6,7,4,2,1
37828,31,45.4,11,4,30,8,0,0
37829,18,40.48,9,7,29,6,2,1
37830,37,50.53,9,9,25,7,0,0
37831,37,80.54,21,17,3,9,3,0
37832,58,11.18,3,3,31,9,0,0
37833,43,14.12,2,2,15,6,0,1
37834,33,19.31,3,6,39,7,1,0
37835,28,99.41,10,20,29,8,0,0
37836,40,42.36,11,9,13,5,0,0
37837,35,28.98,4,1,3,6,1,1
37838,44,96.09,16,21,21,8,1,0
37839,36,43.32,12,10,30,10,0,0
37840,33,20.16,4,5,23,6,0,0
37841,34,43.11,8,8,36,7,1,1
37842,32,20.18,2,1,14,8,1,1
37843,32,35.56,7,15,5,5,1,1
37844,40,9.23,5,2,22,9,0,1
37845,40,14.87,6,2,6,8,0,1
37846,49,18.61,3,1,30,9,1,0
37847,39,74.63,15,18,37,9,0,0
37848,45,19.93,4,3,40,4,1,0
37849,33,50.07,7,7,11,9,1,0
37850,46,82.7,15,16,22,7,0,0
37851,32,11.99,3,3,17,8,0,1
37852,39,80.73,13,14,20,3,1,0
37853,27,42.58,13,8,33,10,0,0
37854,25,17.53,4,4,27,6,0,0
37855,53,14.11,4,3,21,5,0,1
37856,34,52.06,14,12,23,10,3,0
37857,39,90.15,18,14,24,7,1,0
37858,57,19.51,3,4,3,7,1,1
37859,41,37.49,11,6,33,8,1,0
37860,40,43.68,6,6,11,7,2,1
37861,35,43.77,7,8,35,9,3,0
37862,18,44.28,14,11,46,8,0,0
37863,41,37.81,9,8,46,7,1,0
37864,55,43.89,13,8,26,8,2,0
37865,21,13.56,1,5,10,5,1,1
37866,29,22.59,2,5,4,6,1,0
37867,37,21.67,4,4,34,5,0,0
37868,30,23.96,7,4,40,8,4,1
37869,47,23.84,4,2,3,7,1,1
37870,53,37.19,12,11,31,6,0,1
37871,36,55.33,14,8,37,5,0,1
37872,24,13.84,4,5,45,6,0,1
37873,47,20.37,5,3,35,5,1,1
37874,35,18.07,6,3,35,7,1,0
37875,25,51.28,15,6,28,5,0,1
37876,31,21.63,4,1,33,6,1,0
37877,24,78.82,22,21,45,10,2,1
37878,28,32.04,12,8,5,10,0,0
37879,55,22.28,5,2,12,8,2,1
37880,22,30.62,12,14,9,6,0,0
37881,38,58.81,14,8,11,4,3,1
37882,37,79.91,21,18,22,7,2,0
37883,48,69.38,23,19,30,6,1,0
37884,44,71.91,18,12,12,7,1,1
37885,44,40.57,15,12,26,10,0,0
37886,36,35.03,14,6,21,8,3,0
37887,31,17.07,2,1,35,8,0,0
37888,38,17.51,2,3,10,9,0,0
37889,24,14.18,5,2,12,5,1,1
37890,31,29.3,14,8,47,7,0,0
37891,30,23.42,7,3,32,9,1,0
37892,33,14.05,5,3,24,5,1,1
37893,45,17.24,3,4,33,8,2,0
37894,34,40.12,14,4,35,7,2,1
37895,37,16.29,1,3,32,8,2,1
37896,37,18.64,1,4,35,8,1,0
37897,40,5.62,4,2,41,9,1,0
37898,40,75.73,9,17,41,7,0,0
37899,51,46.49,16,10,39,9,2,0
37900,45,44.47,14,8,9,6,1,1
37901,47,44.39,14,10,47,7,0,0
37902,43,55.92,8,6,16,6,1,1
37903,23,55.33,15,5,29,9,0,0
37904,47,37.23,13,9,13,10,1,1
37905,43,20.74,3,5,43,7,0,0
37906,19,24.32,2,4,11,7,0,0
37907,38,17.01,2,4,13,5,0,0
37908,33,16.25,3,4,11,7,0,1
37909,47,18.85,5,1,33,8,2,0
37910,26,77.25,23,20,42,7,4,0
37911,26,46.04,9,16,18,6,1,0
37912,44,16.97,1,3,26,10,0,0
37913,29,14.86,4,5,47,9,0,0
37914,36,52.74,10,9,15,7,1,0
37915,52,11.21,3,4,20,6,3,1
37916,39,32.66,13,10,23,7,0,0
37917,42,42.85,10,9,7,8,3,0
37918,18,41.78,17,9,14,8,0,1
37919,42,32.04,9,6,14,10,1,0
37920,23,84.59,18,23,21,10,0,0
37921,36,13.17,4,2,41,4,1,1
37922,26,18.01,9,1,29,10,1,1
37923,48,33.54,6,5,36,10,1,0
37924,56,16.31,3,3,30,8,0,0
37925,68,77.5,19,22,21,6,0,1
37926,40,47.5,11,8,47,8,0,0
37927,44,37.0,14,4,18,8,0,0
37928,26,18.87,2,3,31,6,0,1
37929,21,52.01,15,26,40,6,2,0
37930,32,41.42,16,7,21,8,1,0
37931,40,33.81,16,9,5,5,1,0
37932,43,16.11,2,2,28,7,0,0
37933,37,45.14,12,9,18,4,2,1
37934,20,41.93,18,11,18,5,0,0
37935,24,9.42,10,2,40,10,1,0
37936,21,44.46,9,9,40,8,1,0
37937,44,42.13,10,15,26,6,1,0
37938,57,17.4,2,4,2,9,1,0
37939,33,78.97,22,17,5,10,0,0
37940,39,80.47,18,18,23,8,0,0
37941,29,44.42,7,5,39,8,1,0
37942,29,25.03,4,1,30,7,0,0
37943,37,85.35,20,20,7,9,0,0
37944,28,82.07,16,19,23,6,3,1
37945,18,49.4,8,9,17,9,1,0
37946,38,39.92,10,11,45,6,0,0
37947,49,82.37,17,20,12,7,0,0
37948,41,61.25,9,11,3,7,0,0
37949,34,19.71,4,3,40,8,0,0
37950,38,48.83,12,9,10,8,2,0
37951,35,80.95,15,17,31,8,2,0
37952,44,19.39,3,1,11,8,1,1
37953,31,20.18,5,1,10,10,2,1
37954,36,39.36,12,7,14,6,0,0
37955,25,105.4,26,30,8,9,3,0
37956,32,33.52,14,4,29,9,0,0
37957,42,15.84,6,3,15,8,0,0
37958,41,40.51,11,6,15,9,0,0
37959,45,19.26,2,2,16,9,0,0
37960,41,45.5,9,15,4,5,1,0
37961,37,12.51,6,2,15,10,0,0
37962,36,23.2,3,4,16,3,1,1
37963,53,45.41,4,5,18,5,0,0
37964,60,15.25,6,3,41,8,1,1
37965,26,57.18,26,17,41,8,1,0
37966,33,77.6,24,18,20,7,1,0
37967,32,17.99,5,3,7,6,1,0
37968,32,44.8,11,14,5,8,0,0
37969,50,34.55,12,11,5,7,0,1
37970,27,15.27,10,1,5,9,0,0
37971,25,76.36,17,18,5,8,1,0
37972,20,21.72,4,1,3,9,0,0
37973,38,14.28,7,5,20,9,0,0
37974,49,52.86,11,10,3,7,0,0
37975,44,19.38,1,4,45,10,0,0
37976,18,84.86,15,17,32,7,0,0
37977,18,12.88,6,0,22,5,0,1
37978,52,67.38,19,16,36,7,0,0
37979,35,17.48,3,1,36,8,0,0
37980,36,10.24,9,3,47,7,0,0
37981,39,22.99,3,1,28,7,2,1
37982,39,54.44,10,9,3,8,2,0
37983,42,17.98,6,3,6,9,3,1
37984,30,17.55,3,1,41,4,0,1
37985,51,21.86,4,1,39,5,3,1
37986,36,19.16,3,3,2,8,0,1
37987,51,11.71,1,9,38,8,3,0
37988,38,16.61,3,5,26,7,0,1
37989,30,16.25,6,3,43,8,0,0
37990,18,25.13,7,4,29,8,3,1
37991,34,16.46,2,3,36,9,1,0
37992,46,70.83,26,21,34,8,1,0
37993,46,20.33,4,4,34,9,1,0
37994,44,43.67,4,10,42,7,0,0
37995,31,18.73,2,4,24,7,1,1
37996,57,15.38,5,2,27,7,1,1
37997,48,19.18,4,2,28,8,1,0
37998,18,16.44,7,3,40,8,1,1
37999,41,43.59,9,9,43,5,3,0
38000,41,15.78,5,0,48,8,0,0
38001,22,12.49,5,6,9,3,0,1
38002,47,64.54,18,19,5,9,1,0
38003,44,59.89,13,10,3,9,4,0
38004,23,35.43,3,0,9,7,0,0
38005,41,43.69,9,14,9,6,0,1
38006,29,35.3,14,7,46,8,2,0
38007,21,16.4,1,2,21,6,0,0
38008,44,31.35,8,10,11,6,2,0
38009,48,36.31,9,10,19,7,0,1
38010,19,10.14,4,2,31,7,1,1
38011,23,50.88,9,9,13,7,1,1
38012,35,13.15,1,1,4,10,1,0
38013,57,61.76,14,7,44,7,1,0
38014,33,76.08,20,13,4,4,1,1
38015,50,73.73,21,14,29,8,0,0
38016,29,44.28,10,8,16,5,1,1
38017,42,46.74,9,9,41,7,0,0
38018,44,25.57,4,14,2,10,0,0
38019,23,43.78,5,9,42,7,2,0
38020,48,29.85,9,7,7,10,2,0
38021,31,16.3,8,3,40,7,1,0
38022,34,72.8,12,20,48,7,0,0
38023,19,33.71,9,4,1,5,1,0
38024,32,46.27,8,13,5,10,1,1
38025,30,34.75,9,16,42,8,2,0
38026,44,25.36,2,1,6,10,2,0
38027,29,20.18,7,0,19,9,1,1
38028,47,70.52,11,16,27,8,0,0
38029,50,15.02,2,4,34,7,1,0
38030,27,63.83,17,22,22,7,2,0
38031,47,72.24,15,15,33,6,3,1
38032,38,50.48,7,9,24,10,0,0
38033,35,18.11,4,2,31,6,1,1
38034,30,20.99,4,3,39,7,2,0
38035,43,33.39,15,6,14,9,0,0
38036,40,22.98,8,3,45,8,1,0
38037,36,16.01,7,5,43,7,3,0
38038,44,40.83,12,13,10,7,1,0
38039,31,46.6,10,4,47,8,0,0
38040,43,16.89,7,4,17,8,2,0
38041,52,13.63,7,2,5,8,1,1
38042,55,36.04,14,8,38,8,0,0
38043,18,82.16,22,15,6,10,1,0
38044,47,10.51,2,2,10,9,0,0
38045,38,84.99,18,29,15,9,0,0
38046,28,46.44,6,9,22,8,4,0
38047,29,45.19,16,5,19,9,0,0
38048,25,87.31,22,20,37,7,3,0
38049,43,12.82,6,5,41,7,0,0
38050,46,48.07,9,12,13,5,1,0
38051,57,52.86,10,9,4,5,1,0
38052,43,41.79,13,8,41,5,0,0
38053,33,80.51,24,23,41,9,2,0
38054,39,11.79,5,3,21,8,1,1
38055,41,40.73,13,9,23,8,1,0
38056,32,41.16,14,8,41,7,1,0
38057,38,42.36,8,9,25,6,1,0
38058,39,13.26,6,1,21,9,0,0
38059,34,10.96,2,1,27,3,1,1
38060,48,38.61,11,6,13,5,0,0
38061,31,14.99,0,3,21,10,1,0
38062,50,19.16,5,7,46,6,0,0
38063,39,41.69,13,8,26,7,0,0
38064,48,61.7,13,17,47,10,0,0
38065,50,15.0,2,3,47,6,0,0
38066,43,14.52,2,1,4,7,1,1
38067,35,20.5,3,4,27,5,2,1
38068,51,36.65,9,8,31,9,4,1
38069,36,18.82,5,2,36,8,1,0
38070,23,12.76,5,1,22,10,0,0
38071,27,34.51,9,11,17,7,1,0
38072,48,15.77,5,5,31,9,0,1
38073,38,40.21,13,5,16,9,4,1
38074,41,63.91,35,10,15,5,1,1
38075,43,17.0,2,5,20,5,0,0
38076,49,38.68,11,3,43,9,0,0
38077,43,18.89,4,4,27,4,1,0
38078,46,14.87,4,1,47,8,1,0
38079,27,46.54,13,12,33,6,3,1
38080,38,33.59,15,9,47,7,4,0
38081,39,17.63,2,1,42,8,1,0
38082,47,44.83,16,9,23,9,0,0
38083,47,17.74,5,3,29,9,1,0
38084,50,20.41,0,3,27,8,0,0
38085,30,13.18,1,3,41,7,0,0
38086,53,28.73,12,12,4,10,2,0
38087,49,19.89,5,4,4,7,1,1
38088,42,46.92,8,7,12,7,1,0
38089,55,13.39,2,5,10,7,0,0
38090,44,43.91,10,6,35,9,1,0
38091,28,40.01,10,10,2,9,1,0
38092,42,36.18,12,13,46,8,1,0
38093,36,42.49,17,14,24,10,1,0
38094,41,10.18,1,2,6,8,1,1
38095,31,103.37,26,22,35,5,1,0
38096,61,32.95,9,14,25,5,0,1
38097,32,44.25,12,13,17,5,1,0
38098,37,41.83,12,9,33,6,1,1
38099,20,14.85,6,4,28,6,0,0
38100,18,61.76,25,15,26,10,1,0
38101,39,84.21,17,11,48,9,0,0
38102,36,51.28,18,8,25,9,0,0
38103,31,32.09,8,10,47,6,0,0
38104,26,81.15,20,13,40,6,0,1
38105,31,55.54,12,12,42,10,1,0
38106,32,40.92,10,2,35,7,3,0
38107,32,33.76,10,11,28,8,0,0
38108,33,17.16,4,6,45,5,0,1
38109,45,14.27,2,5,36,7,2,1
38110,49,44.52,6,12,13,6,0,1
38111,24,42.31,10,9,35,9,0,0
38112,23,41.06,7,6,39,10,2,0
38113,39,24.0,4,7,11,6,0,1
38114,41,20.29,4,2,23,4,3,1
38115,32,38.18,9,8,5,7,0,0
38116,39,17.3,4,0,29,6,2,0
38117,32,86.83,22,22,14,5,0,0
38118,18,67.81,16,13,16,10,1,0
38119,49,16.55,7,2,21,8,0,0
38120,35,22.29,5,4,16,7,1,0
38121,35,53.57,10,16,19,8,1,0
38122,47,14.44,6,3,15,5,1,0
38123,26,43.34,12,11,27,6,1,1
38124,18,53.47,12,12,24,8,1,0
38125,32,57.93,19,17,20,5,0,0
38126,40,37.36,6,11,18,8,1,1
38127,36,21.44,4,1,8,10,1,0
38128,50,15.47,6,5,42,8,1,0
38129,21,98.96,22,15,35,6,0,0
38130,36,85.24,11,21,4,7,1,1
38131,25,25.06,6,0,10,8,1,0
38132,37,75.78,14,20,5,6,1,0
38133,51,67.88,15,26,45,9,1,0
38134,46,77.28,22,18,5,6,0,1
38135,37,50.63,14,7,22,7,2,0
38136,44,22.52,3,2,21,8,1,1
38137,39,59.7,17,15,29,7,2,0
38138,35,88.18,17,26,32,5,0,0
38139,56,16.16,6,1,27,6,0,0
38140,46,87.61,17,17,6,6,2,0
38141,30,37.71,13,8,36,6,0,0
38142,29,18.97,6,3,43,3,2,1
38143,48,15.7,3,2,11,7,0,0
38144,33,41.13,16,7,16,6,1,0
38145,40,95.67,18,22,30,10,3,0
38146,50,30.87,14,8,4,6,1,0
38147,31,18.0,10,7,34,7,2,0
38148,46,82.91,24,15,39,10,1,0
38149,52,56.71,7,12,4,7,0,0
38150,41,14.21,4,4,6,6,2,0
38151,30,17.06,3,2,35,7,1,0
38152,47,19.49,4,2,41,8,2,0
38153,43,15.22,4,3,29,7,0,0
38154,21,54.16,12,5,26,6,2,0
38155,37,25.63,2,3,39,7,1,1
38156,50,69.23,21,22,23,5,0,0
38157,52,40.53,12,12,34,4,1,1
38158,36,19.46,5,1,29,6,0,1
38159,38,17.44,7,2,45,7,1,0
38160,32,40.82,13,5,1,9,0,0
38161,52,16.22,7,3,32,8,1,0
38162,38,35.53,7,9,44,6,0,0
38163,48,14.24,5,5,4,8,1,0
38164,29,46.27,10,11,18,4,0,1
38165,40,40.02,7,8,25,5,1,0
38166,43,64.74,26,15,41,8,1,0
38167,36,8.97,2,4,9,7,1,0
38168,22,17.0,5,5,2,6,0,1
38169,29,11.49,6,1,7,9,0,0
38170,46,46.24,14,11,28,7,1,1
38171,46,47.6,12,13,22,8,0,0
38172,36,23.01,3,1,23,6,3,0
38173,48,53.78,9,11,13,6,1,0
38174,43,83.23,22,9,42,7,1,0
38175,49,22.94,5,3,42,6,0,0
38176,25,20.3,2,3,34,10,1,0
38177,38,22.81,7,0,38,8,0,0
38178,36,39.22,15,8,25,7,1,0
38179,53,37.19,9,9,22,10,2,0
38180,31,23.39,2,1,29,7,0,0
38181,37,21.32,3,1,43,7,1,0
38182,44,92.62,19,10,44,9,1,0
38183,23,39.63,10,5,11,8,1,0
38184,43,44.08,12,7,35,7,1,0
38185,57,25.46,6,2,5,8,0,0
38186,44,69.67,23,27,12,5,0,0
38187,37,39.63,17,6,19,4,0,1
38188,36,84.65,11,12,34,7,1,0
38189,48,52.57,12,6,36,9,0,0
38190,23,17.59,6,3,47,7,1,0
38191,48,44.26,10,4,46,6,1,0
38192,41,73.11,17,21,12,7,1,0
38193,42,20.54,2,3,28,8,1,0
38194,39,21.79,4,2,14,5,0,1
38195,24,16.4,3,3,4,9,1,0
38196,23,42.18,12,9,35,9,0,1
38197,43,14.57,4,1,4,10,1,0
38198,23,14.25,3,2,19,10,1,0
38199,30,38.61,4,6,39,8,2,0
38200,38,13.3,4,3,31,6,1,0
38201,26,17.52,3,4,4,8,0,0
38202,41,47.88,6,10,31,6,1,0
38203,32,10.68,6,5,7,9,0,1
38204,37,37.03,2,9,12,3,1,1
38205,36,40.14,8,6,15,4,1,1
38206,40,84.75,27,28,42,7,0,0
38207,30,41.56,9,8,29,8,1,0
38208,36,46.62,15,10,30,8,0,0
38209,60,36.7,13,9,44,8,0,0
38210,35,60.13,17,10,15,7,2,0
38211,29,47.73,7,9,10,7,0,0
38212,18,46.58,14,9,1,10,0,0
38213,32,20.35,4,3,32,7,1,0
38214,45,11.4,4,3,35,8,0,0
38215,56,89.54,23,26,11,9,1,0
38216,40,17.74,5,6,4,8,0,0
38217,31,82.34,20,22,44,4,1,0
38218,45,21.12,0,6,27,10,1,0
38219,44,22.99,3,8,7,7,1,1
38220,51,56.75,6,7,24,7,1,0
38221,38,39.94,7,8,6,8,0,1
38222,18,16.81,6,1,43,7,0,1
38223,36,19.73,13,5,24,8,1,1
38224,50,87.93,21,11,47,7,1,0
38225,44,11.69,3,3,40,7,1,0
38226,39,48.15,14,9,14,9,0,0
38227,44,19.5,3,2,1,9,1,0
38228,47,39.79,15,6,32,6,2,0
38229,47,44.3,5,6,44,7,1,0
38230,31,40.48,7,8,15,10,0,0
38231,40,82.75,24,21,36,8,0,1
38232,42,21.77,4,2,31,9,1,1
38233,40,64.11,18,20,20,8,2,0
38234,37,62.74,13,11,22,8,0,0
38235,40,37.31,9,7,22,8,0,0
38236,44,48.03,8,5,22,8,2,0
38237,18,22.49,5,4,2,9,0,0
38238,49,80.06,17,17,5,4,1,1
38239,24,26.38,3,5,5,10,1,0
38240,36,72.25,24,15,43,6,0,0
38241,47,64.64,12,16,42,6,1,0
38242,57,27.87,6,4,33,9,0,0
38243,21,33.28,9,8,35,9,1,0
38244,35,13.38,4,2,26,5,2,1
38245,18,20.27,5,3,9,6,1,1
38246,19,33.35,12,14,13,8,0,0
38247,37,13.37,4,6,6,8,2,0
38248,33,40.24,12,12,31,3,2,1
38249,41,63.93,18,14,44,8,3,0
38250,51,40.15,23,9,37,4,1,1
38251,45,96.49,14,26,21,6,2,0
38252,19,25.36,4,4,7,9,1,0
38253,41,16.3,8,5,11,4,0,1
38254,47,69.18,6,11,17,9,2,0
38255,32,19.8,5,4,24,7,0,0
38256,26,88.41,20,23,31,7,0,0
38257,45,37.58,11,11,33,5,1,0
38258,28,44.15,16,9,32,7,1,0
38259,34,41.26,14,6,45,9,0,0
38260,43,44.96,11,9,36,10,1,0
38261,29,91.29,27,13,14,9,2,0
38262,32,52.87,8,5,31,7,1,0
38263,57,49.76,9,7,33,7,0,0
38264,34,18.43,2,1,33,4,1,1
38265,45,34.61,11,8,24,5,0,1
38266,36,37.4,16,13,30,7,2,1
38267,41,14.2,3,1,42,8,1,0
